region,k,n_eff,deltaD,A2,phi2,bound_active,success
signal_Bplus_jpsiK_control,25.18,1.2762101637209458,-6.814002288939976e-10,3.1653597299386264e-08,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,25.2,1.2772238334300172,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,25.22,1.2782375031390887,1.8276172728227034e-10,7.833512118083714e-09,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,25.240000000000002,1.2792511728481601,2.422589630074371e-10,9.165756928631056e-09,2.356194490192345,False,True
signal_Bplus_jpsiK_control,25.26,1.2802648425572318,3.3656743187833913e-10,6.003370206551761e-09,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,25.28,1.281278512266303,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,25.3,1.2822921819753743,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,25.32,1.283305851684446,3.7525923071883266e-10,1.4740652356172905e-10,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,25.34,1.2843195213935172,3.835058772870878e-10,8.641925380065127e-10,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,25.36,1.2853331911025887,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,25.38,1.2863468608116602,3.8416084887945266e-10,2.918562728202828e-09,2.356194490192345,False,True
signal_Bplus_jpsiK_control,25.400000000000002,1.2873605305207318,3.7521389585395115e-10,3.931007232251127e-13,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,25.42,1.288374200229803,2.687338921039392e-10,8.182894523237236e-09,2.356194490192345,False,True
signal_Bplus_jpsiK_control,25.44,1.2893878699388746,4.1940842368401046e-10,4.253002909566683e-10,2.356194490192345,False,True
signal_Bplus_jpsiK_control,25.46,1.290401539647946,4.184554850651602e-10,1.6308255682330297e-09,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,25.48,1.2914152093570175,2.544230111527432e-10,8.424769782791778e-09,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,25.5,1.292428879066089,3.0016821850084075e-10,3.136132942264843e-09,2.356194490192345,False,True
signal_Bplus_jpsiK_control,25.52,1.2934425487751604,3.450716149815483e-10,7.100832849046736e-09,2.356194490192345,False,True
signal_Bplus_jpsiK_control,25.54,1.2944562184842316,4.262568271894722e-10,8.19509191508324e-10,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,25.56,1.2954698881933033,3.220003507275786e-10,6.17173331723491e-09,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,25.580000000000002,1.2964835579023748,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,25.6,1.2974972276114463,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,25.62,1.2985108973205175,2.9699173295192913e-10,3.3897508713953903e-10,2.356194490192345,False,True
signal_Bplus_jpsiK_control,25.64,1.2995245670295892,2.7317178099701803e-10,1.3050531624796397e-09,2.356194490192345,False,True
signal_Bplus_jpsiK_control,25.66,1.3005382367386604,1.092188303415157e-10,1.4838490042340384e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,25.68,1.3015519064477319,3.949978512093328e-10,1.2769322883865183e-12,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,25.7,1.3025655761568034,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,25.72,1.3035792458658746,1.8783513043519095e-10,1.7466318299174027e-08,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,25.740000000000002,1.3045929155749463,3.6708675600900023e-10,1.075233045857779e-09,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,25.76,1.3056065852840177,3.147331940285939e-10,6.544041983494145e-10,2.356194490192345,False,True
signal_Bplus_jpsiK_control,25.78,1.3066202549930892,2.515993575381747e-10,1.1877267215687853e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,25.8,1.3076339247021604,2.3029781181973436e-10,1.4178577616241016e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,25.82,1.3086475944112321,2.1357543407796662e-10,7.289836529732951e-09,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,25.84,1.3096612641203034,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,25.86,1.3106749338293746,1.1060910369327501e-10,9.089908619275429e-09,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,25.88,1.3116886035384463,3.4117422322318386e-10,3.4610895912549663e-09,2.356194490192345,False,True
signal_Bplus_jpsiK_control,25.900000000000002,1.312702273247518,3.0130754139035523e-10,2.0949254866271037e-11,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,25.92,1.3137159429565892,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,25.94,1.314729612665661,-7.017642136694867e-11,1.4628393472672724e-08,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,25.96,1.3157432823747321,1.4478991743172282e-11,5.459164807110932e-08,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,25.98,1.3167569520838034,2.411088697701074e-10,7.64580248991288e-09,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,26.0,1.317770621792875,4.395518337997301e-10,3.1835598290906088e-09,2.356194490192345,False,True
signal_Bplus_jpsiK_control,26.02,1.3187842915019463,1.6346625380615258e-10,3.773812246581314e-08,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,26.04,1.3197979612110178,2.5411689472333483e-10,2.259766508925411e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,26.06,1.3208116309200892,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,26.080000000000002,1.321825300629161,2.91129458517692e-10,1.3871082809221892e-10,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,26.1,1.3228389703382322,2.578455650823424e-10,3.5135457605206782e-09,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,26.12,1.3238526400473036,4.2070861454787096e-10,1.5665888812541516e-13,2.356194490192345,False,True
signal_Bplus_jpsiK_control,26.14,1.324866309756375,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,26.16,1.3258799794654463,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,26.18,1.326893649174518,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,26.2,1.3279073188835893,3.8817120007112583e-10,1.978812065094341e-09,2.356194490192345,False,True
signal_Bplus_jpsiK_control,26.22,1.3289209885926607,3.566999523513012e-10,9.444359881847299e-08,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,26.240000000000002,1.3299346583017322,3.214804333528001e-10,1.7048101569124585e-14,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,26.26,1.3309483280108039,3.5537672451365446e-10,4.978316965786391e-08,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,26.28,1.3319619977198751,3.6135945914504944e-10,3.098567992262195e-08,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,26.3,1.3329756674289466,1.7926702511024893e-10,6.663211641884347e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,26.32,1.333989337138018,2.8932155900166653e-10,2.9951990284535943e-09,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,26.34,1.3350030068470895,3.052901113010043e-10,7.711999734068214e-08,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,26.36,1.3360166765561607,2.968366170388355e-10,6.7792654029978805e-09,2.356194490192345,False,True
signal_Bplus_jpsiK_control,26.38,1.3370303462652324,3.348978035991686e-10,6.455543995845472e-11,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,26.400000000000002,1.338044015974304,3.8343098808495224e-10,1.608758526326804e-10,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,26.42,1.3390576856833754,2.7377471648494098e-11,1.5188192328362305e-07,2.356194490192345,False,True
signal_Bplus_jpsiK_control,26.44,1.3400713553924468,2.845017534952729e-10,1.887099018514664e-08,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,26.46,1.3410850251015183,3.681531525873833e-10,3.805854295715278e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,26.48,1.3420986948105895,-2.2373220798795733e-10,1.7268236760359009e-07,2.356194490192345,False,True
signal_Bplus_jpsiK_control,26.5,1.3431123645196612,-2.805988174176432e-11,3.4507658005078496e-08,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,26.52,1.3441260342287324,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,26.54,1.3451397039378037,2.266483326436519e-10,6.598391791023976e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,26.56,1.3461533736468754,2.773816645020509e-10,6.4610225706436526e-09,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,26.580000000000002,1.3471670433559468,3.113844813337931e-10,5.8435758641266235e-08,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,26.6,1.3481807130650183,2.699449695496593e-10,1.150950313496704e-08,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,26.62,1.3491943827740895,3.536223416640069e-10,9.785910686976078e-09,2.356194490192345,False,True
signal_Bplus_jpsiK_control,26.64,1.3502080524831612,3.2012252605921667e-10,4.013791932605631e-08,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,26.66,1.3512217221922325,2.955911628845616e-10,3.134218269630586e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,26.68,1.3522353919013042,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,26.7,1.3532490616103754,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,26.72,1.3542627313194466,3.1689198281820213e-10,2.1480058861237018e-08,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,26.740000000000002,1.3552764010285183,2.5637175246204783e-10,4.683203910096037e-08,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,26.76,1.35629007073759,4.027862875057248e-10,3.625812828504295e-12,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,26.78,1.3573037404466612,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,26.8,1.3583174101557325,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,26.82,1.3593310798648042,3.652916670620541e-10,1.825542633879221e-08,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,26.84,1.3603447495738754,3.386029279843586e-10,1.6697930412769306e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,26.86,1.3613584192829469,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,26.88,1.3623720889920183,3.2256584595134834e-10,2.397121223286011e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,26.900000000000002,1.36338575870109,3.658813228851775e-10,1.7854097038311112e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,26.92,1.3643994284101613,5.70873285852227e-11,7.232717319958301e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,26.94,1.365413098119233,3.8918114481824456e-10,9.07032804960974e-09,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,26.96,1.3664267678283042,3.307967963487151e-10,2.1048671623104895e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,26.98,1.3674404375373757,3.745187485998509e-10,3.4224656717015354e-09,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,27.0,1.3684541072464471,3.3166407791477037e-10,2.6029985491134148e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,27.02,1.3694677769555184,3.717979373580226e-10,3.508713007058437e-08,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,27.04,1.3704814466645898,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,27.06,1.3714951163736613,2.4979753906577716e-10,3.2314880097921876e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,27.080000000000002,1.372508786082733,3.44000527693158e-10,4.6814741266651464e-08,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,27.1,1.3735224557918042,2.1358013133405617e-10,6.18725557078873e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,27.12,1.374536125500876,4.163183873802058e-10,2.0493007861436166e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,27.14,1.3755497952099471,2.944110111397748e-10,8.661767454419874e-09,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,27.16,1.3765634649190186,2.949328636539722e-10,3.2196125420110226e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,27.18,1.37757713462809,4.055560456455049e-10,1.9632807994385964e-09,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,27.2,1.3785908043371615,3.5924963821686953e-10,9.746132766767338e-09,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,27.22,1.3796044740462328,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,27.240000000000002,1.3806181437553044,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,27.26,1.381631813464376,4.301014788668709e-10,4.823201734040746e-09,2.356194490192345,False,True
signal_Bplus_jpsiK_control,27.28,1.3826454831734474,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,27.3,1.3836591528825186,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,27.32,1.3846728225915903,2.800088212010653e-10,2.2977244057110824e-09,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,27.34,1.3856864923006615,1.854038297230621e-10,3.1698509175125224e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,27.36,1.3867001620097332,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,27.38,1.3877138317188045,3.6493456257199564e-10,5.736384477341888e-14,2.356194490192345,False,True
signal_Bplus_jpsiK_control,27.400000000000002,1.388727501427876,2.734973947898953e-10,1.4015932860871058e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,27.42,1.3897411711369474,3.6512839758266875e-10,7.33253503420815e-11,2.356194490192345,False,True
signal_Bplus_jpsiK_control,27.44,1.3907548408460189,-3.3023904006323936e-12,1.4166827552612341e-08,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,27.46,1.3917685105550903,2.58822722094501e-10,1.3951067979374532e-08,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,27.48,1.3927821802641616,3.5973492164053485e-10,3.742285011301261e-09,2.356194490192345,False,True
signal_Bplus_jpsiK_control,27.5,1.3937958499732332,3.007759082829733e-10,1.4260283033375372e-10,2.356194490192345,False,True
signal_Bplus_jpsiK_control,27.52,1.3948095196823045,3.7342079026792684e-10,5.883750771048863e-09,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,27.54,1.3958231893913757,2.1447440984932904e-10,2.3525626263298747e-08,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,27.56,1.3968368591004474,-3.1279114353166895e-10,3.4951609846475426e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,27.580000000000002,1.397850528809519,2.460802205087754e-10,7.763606576851694e-09,2.356194490192345,False,True
signal_Bplus_jpsiK_control,27.6,1.3988641985185903,1.71665900640907e-10,1.64041439299905e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,27.62,1.399877868227662,2.7694969321402064e-10,1.748509977435863e-08,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,27.64,1.4008915379367333,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,27.66,1.4019052076458045,3.5389984269148183e-10,6.25019455777069e-09,2.356194490192345,False,True
signal_Bplus_jpsiK_control,27.68,1.4029188773548762,3.9588423309701023e-10,3.312554851304382e-09,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,27.7,1.4039325470639474,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,27.72,1.404946216773019,4.378770926943599e-11,1.848572453399936e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,27.740000000000002,1.4059598864820904,4.0006724704069787e-10,6.443533098158112e-11,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,27.76,1.406973556191162,1.2730459047594126e-10,1.8621863765601432e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,27.78,1.4079872259002333,4.3002880805443014e-10,3.8312896459074137e-10,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,27.8,1.4090008956093047,3.3072865313712067e-10,7.002153188241385e-11,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,27.82,1.4100145653183762,4.2394981619906e-10,2.606703024365882e-10,2.356194490192345,False,True
signal_Bplus_jpsiK_control,27.84,1.4110282350274477,3.83274466503335e-10,2.0554001206929915e-09,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,27.86,1.4120419047365191,3.3182068824531683e-10,7.661687335058038e-09,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,27.88,1.4130555744455904,-2.1586008835319787e-10,2.188998932933261e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,27.900000000000002,1.414069244154662,2.7909851355047775e-10,6.74396610583397e-10,2.356194490192345,False,True
signal_Bplus_jpsiK_control,27.92,1.4150829138637333,-5.324450339047211e-10,3.193927808038853e-08,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,27.94,1.416096583572805,4.283520574260697e-10,8.743886645196319e-13,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,27.96,1.4171102532818762,-1.565710273176049e-11,1.8305658627925408e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,27.98,1.4181239229909477,4.3173192107185277e-10,1.7775584220785836e-11,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,28.0,1.4191375927000192,4.384809703717121e-10,6.029969885586479e-11,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,28.02,1.4201512624090906,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,28.04,1.4211649321181619,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,28.06,1.4221786018272335,-1.0610506839310438e-11,1.4876882131562337e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,28.080000000000002,1.423192271536305,3.5966055908537605e-10,1.5325474539506646e-14,2.356194490192345,False,True
signal_Bplus_jpsiK_control,28.1,1.4242059412453765,1.7085922049513688e-11,1.53697438777396e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,28.12,1.425219610954448,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,28.14,1.4262332806635194,2.2002745628232522e-10,8.939225903691532e-09,2.356194490192345,False,True
signal_Bplus_jpsiK_control,28.16,1.4272469503725906,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,28.18,1.4282606200816623,4.3408703163405053e-10,2.060393738113802e-12,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,28.2,1.4292742897907336,8.83781916500372e-11,1.629438509178059e-08,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,28.22,1.4302879594998048,4.535261672800534e-11,1.1333941307394689e-08,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,28.240000000000002,1.4313016292088765,1.0406074352090683e-10,1.5277391579847357e-08,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,28.26,1.432315298917948,4.202579458188784e-10,6.065254609031473e-10,2.356194490192345,False,True
signal_Bplus_jpsiK_control,28.28,1.4333289686270194,4.0720367528484454e-10,7.476000199113055e-10,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,28.3,1.4343426383360907,3.414229254592167e-10,3.7717307769279673e-16,2.356194490192345,False,True
signal_Bplus_jpsiK_control,28.32,1.4353563080451623,2.3972776998885183e-10,7.652462664299285e-09,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,28.34,1.4363699777542336,2.7395511761805394e-10,4.433038519583518e-09,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,28.36,1.4373836474633053,2.40973524045315e-10,6.00825030230249e-09,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,28.38,1.4383973171723765,3.587050949617922e-10,4.197660740063069e-09,2.356194490192345,False,True
signal_Bplus_jpsiK_control,28.400000000000002,1.4394109868814482,9.889283771341273e-11,1.7865589628948927e-08,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,28.42,1.4404246565905194,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,28.44,1.4414383262995911,1.8973627121968395e-11,1.675317983609608e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,28.46,1.4424519960086624,8.125935363152305e-11,1.5095237266529528e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,28.48,1.4434656657177336,3.330282986126737e-10,3.964208908021039e-09,2.356194490192345,False,True
signal_Bplus_jpsiK_control,28.5,1.4444793354268053,3.083258974810678e-10,2.044078847236435e-09,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,28.52,1.4454930051358765,5.811512324492157e-11,1.4716614963764291e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,28.54,1.4465066748449482,3.2732431899589773e-10,3.6189319499371986e-09,2.356194490192345,False,True
signal_Bplus_jpsiK_control,28.56,1.4475203445540195,2.670266316541277e-10,1.0291029695593329e-09,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,28.580000000000002,1.4485340142630911,9.584886434212593e-11,1.0344721197677568e-08,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,28.6,1.4495476839721624,4.074549537373015e-10,2.6955770568379007e-09,2.356194490192345,False,True
signal_Bplus_jpsiK_control,28.62,1.450561353681234,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,28.64,1.4515750233903053,-1.3312200831972746e-10,2.7290014966136162e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,28.66,1.4525886930993768,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,28.68,1.4536023628084482,3.180454793604238e-10,4.042321661303691e-09,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,28.7,1.4546160325175197,-3.266152545297014e-11,2.4169771722399918e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,28.72,1.455629702226591,4.287875996554646e-10,5.335950231207825e-10,2.356194490192345,False,True
signal_Bplus_jpsiK_control,28.740000000000002,1.4566433719356626,2.428500651846772e-10,1.1016898030520648e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,28.76,1.457657041644734,1.8297023504335063e-10,2.8794503841626794e-08,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,28.78,1.4586707113538053,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,28.8,1.459684381062877,4.0951583083839127e-10,9.548635134626596e-09,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,28.82,1.4606980507719483,-1.7739036553885587e-12,1.3309296624415343e-08,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,28.84,1.4617117204810197,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,28.86,1.4627253901900912,3.6441228701443225e-10,4.442527184634339e-09,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,28.88,1.4637390598991626,2.1763232315165967e-10,1.9350711552988338e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,28.900000000000002,1.464752729608234,4.611954758750833e-10,2.676228035401133e-09,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,28.92,1.4657663993173056,2.4199307343781695e-10,8.308904055404633e-09,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,28.94,1.466780069026377,3.622776969850733e-10,8.823365241083012e-09,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,28.96,1.4677937387354485,2.9375079183225567e-10,6.421377957073586e-08,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,28.98,1.4688074084445197,-5.39694129094381e-10,2.8593615310975485e-08,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,29.0,1.4698210781535914,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,29.02,1.4708347478626627,2.4233235655563037e-10,3.168291055644454e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,29.04,1.4718484175717343,3.802231438883346e-10,2.318707508348709e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,29.06,1.4728620872808056,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,29.080000000000002,1.4738757569898773,2.75316870606204e-10,1.0115989555211458e-08,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,29.1,1.4748894266989485,2.893069898271827e-10,7.290097994795961e-08,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,29.12,1.4759030964080202,2.410263077146425e-10,6.278369956667822e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,29.14,1.4769167661170914,2.9426759787044183e-10,6.067373181942724e-08,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,29.16,1.4779304358261627,3.64799893436346e-10,1.3796620588548382e-09,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,29.18,1.4789441055352344,3.534660138705479e-10,2.0491583648642022e-09,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,29.2,1.4799577752443056,2.631861594810807e-10,6.77788136272643e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,29.22,1.480971444953377,-1.1319460562643976e-09,2.885852753975099e-07,2.356194490192345,False,True
signal_Bplus_jpsiK_control,29.240000000000002,1.4819851146624485,2.998372644164094e-10,1.5374675083878082e-08,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,29.26,1.4829987843715202,1.5797660009631987e-10,9.347194558970236e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,29.28,1.4840124540805915,3.6712819375036964e-10,1.2445777973803547e-11,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,29.3,1.4850261237896631,-3.3095593534311705e-10,4.898624335565442e-08,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,29.32,1.4860397934987344,4.0171874248199504e-10,4.75420282408302e-09,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,29.34,1.4870534632078056,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,29.36,1.4880671329168773,3.0080714547616685e-10,4.8005658055316906e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,29.38,1.4890808026259486,3.664571431092686e-10,3.725982663486413e-09,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,29.400000000000002,1.4900944723350202,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,29.42,1.4911081420440915,3.2257997758579175e-10,3.796644540277418e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,29.44,1.4921218117531632,3.6751027999449275e-10,2.099595157064026e-13,2.356194490192345,False,True
signal_Bplus_jpsiK_control,29.46,1.4931354814622344,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,29.48,1.4941491511713059,2.272697032831668e-10,3.414730873640274e-08,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,29.5,1.4951628208803773,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,29.52,1.4961764905894488,2.475940789853918e-10,3.644284653856939e-08,2.356194490192345,False,True
signal_Bplus_jpsiK_control,29.54,1.4971901602985203,2.164139991887969e-10,4.079003168654676e-08,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,29.56,1.4982038300075917,2.6599121337711296e-10,2.5730514861490183e-08,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,29.580000000000002,1.4992174997166632,4.0622601966875325e-10,4.988841050598761e-09,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,29.6,1.5002311694257346,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,29.62,1.501244839134806,2.808698855945612e-10,1.9540602189858937e-11,-3.141592653589793,False,True
signal_Bplus_jpsiK_control,29.64,1.5022585088438773,2.861586472195169e-10,1.4774516725840988e-08,1.5707963267948966,False,True
signal_Bplus_jpsiK_control,29.66,1.5032721785529488,3.7362663436057707e-10,6.361281940951896e-09,2.356194490192345,False,True
signal_Bplus_jpsiK_control,29.68,1.5042858482620203,3.398950106921644e-10,3.1491030952727083e-09,2.356194490192345,False,True
signal_Bplus_jpsiK_control,29.7,1.5052995179710917,0.0,0.0,-0.0,False,True
signal_Bplus_jpsiK_control,29.72,1.506313187680163,4.140990419365695e-11,6.910488277229684e-08,2.356194490192345,False,True
