"k","n_eff","delta_chi2","amp","phase"
20.36,15.4895735333792,34.0578930547526,3.08860701036146,-1.26454572932372
20.38,15.5047892244729,40.8679253934424,3.38021712147061,-1.26361920852826
20.4,15.5200049155666,48.0562731161153,3.66194295974125,-1.26521423370413
20.42,15.5352206066603,55.5462063317245,3.9332057851508,-1.26861454629696
20.44,15.550436297754,63.2600740873495,4.19351021774736,-1.27330447837727
20.46,15.5656519888477,71.1199839223846,4.4424210379017,-1.27890041094917
20.48,15.5808676799414,79.0484462577042,4.67954878214905,-1.28510919031916
20.5,15.5960833710351,86.9689880669648,4.90454104725231,-1.29170204545358
20.52,15.6112990621288,94.8067387982337,5.11707770096278,-1.298497774748
20.54,15.6265147532225,102.488989482372,5.31686880496899,-1.30535166159525
20.56,15.6417304443161,109.945723712717,5.50365434651526,-1.31214802765873
20.58,15.6569461354098,117.110117053271,5.67720502191571,-1.31879514506359
20.6,15.6721618265035,123.918999752492,5.83732340415878,-1.32522170029396
20.62,15.6873775175972,130.313276675915,5.98384490331425,-1.33137428534104
20.64,15.7025932086909,136.238298306391,6.11663801596633,-1.33721556647157
20.66,15.7178088997846,141.644177570241,6.23560346873897,-1.34272289245316
20.68,15.7330245908783,146.486049083458,6.34067199275368,-1.34788717751015
20.7,15.748240281972,150.724270006271,6.43180061594191,-1.35271194446395
20.72,15.7634559730657,154.32456477491,6.50896751962649,-1.35721244923837
20.74,15.7786716641594,157.258119202026,6.57216566329342,-1.36141483449942
20.76,15.7938873552531,159.501632422725,6.6213955248331,-1.36535528086952
20.78,15.8091030463468,161.037337545458,6.65665742145712,-1.36907914083234
20.8,15.8243187374405,161.853003330089,6.67794395992168,-1.37264005424295
20.82,15.8395344285342,161.941929531138,6.6852332077151,-1.37609905589203
20.84,15.8547501196278,161.302947590641,6.67848317717827,-1.37952369517013
20.86,15.8699658107215,159.940436137971,6.65762817332179,-1.38298719573123
20.88,15.8851815018152,157.864357362007,6.62257747756455,-1.38656768934333
20.9,15.9003971929089,155.090315973463,6.57321673012848,-1.39034756309608
20.92,15.9156128840026,151.639637464421,6.50941224107656,-1.39441296322074
20.94,15.9308285750963,147.539457052011,6.4310183121677,-1.39885350258191
20.96,15.94604426619,142.822805458694,6.33788749692772,-1.40376222329865
20.98,15.9612599572837,137.528672949011,6.22988357232637,-1.40923587212739
21,15.9764756483774,131.702029228156,6.10689684954636,-1.41537555577306
21.02,15.9916913394711,125.393774307253,5.96886132074728,-1.42228785830134
21.04,16.0069070305648,118.660594603225,5.81577303093287,-1.43008652620303
21.06,16.0221227216585,111.56469964204,5.64770898721124,-1.43889486250959
21.08,16.0373384127522,104.17341793955,5.46484588120218,-1.44884902568953
21.1,16.0525541038458,96.5586359683584,5.2674779149586,-1.46010251098289
21.12,16.0677697949395,88.7960714358451,5.05603309953785,-1.47283221556646
21.14,16.0829854860332,80.9643810589441,4.83108755455195,-1.48724667719005
21.16,16.0982011771269,73.1441130956373,4.59337759870605,-1.50359736571397
21.18,16.1134168682206,65.4165253796455,4.34380981861566,-1.52219435988374
21.2,16.1286325593143,57.8622996791164,4.08346989113081,-1.54342846193956
21.22,16.143848250408,50.5601919898836,3.81363181160636,-1.56780296970785
21.24,16.1590639415017,43.5856650480964,3.53577053212812,-1.59598025281146
21.26,16.1742796325954,37.0095532185114,3.25158319686782,-1.62885151725482
21.28,16.1894953236891,30.8968105265267,2.96302787896423,-1.6676436533444
21.3,16.2047110147828,25.3053897986283,2.67239537421227,-1.71408646350078
21.32,16.2199267058765,20.2852948300533,2.38244198859278,-1.77067923727573
21.34,16.2351423969702,15.8778387009261,2.09663482609156,-1.84111942302201
21.36,16.2503580880639,12.1151305642343,1.81960538653484,-1.93098064151681
21.38,16.2655737791575,9.01980135341364,1.5579822175126,-2.04869433812179
21.4,16.2807894702512,6.60496688667263,1.32184748194881,-2.20652601800736
