"k","n_eff","delta_chi2","amp","phase"
26.72,20.3281633011735,0.85766752909575,0.453880272360726,2.25575999441977
26.74,20.3433789922672,0.803265651834806,0.439323864042108,2.31388544750611
26.76,20.3585946833609,0.756785513670025,0.426504551014158,2.37593902695412
26.78,20.3738103744546,0.718362438335646,0.415620400618228,2.4416102771619
26.8,20.3890260655483,0.68806656670273,0.406846412805852,2.51039129773813
26.82,20.404241756642,0.665903083847752,0.400322666881695,2.58157481834334
26.84,20.4194574477357,0.651812871838899,0.396142963207005,2.65427791220417
26.86,20.4346731388294,0.645673579526999,0.394345823555986,2.72749295756576
26.88,20.4498888299231,0.647301102604843,0.394909605524951,2.80016034747501
26.9,20.4651045210167,0.656451469091053,0.397752817529234,2.87125077113324
26.92,20.4803202121104,0.672823126928449,0.402739656322003,2.93984171707194
26.94,20.4955359032041,0.696059631318633,0.409689704385717,3.00517478023813
26.96,20.5107515942978,0.725752729517637,0.418390010431009,3.06668640770282
26.98,20.5259672853915,0.761445839911971,0.428607628766024,3.12401201389736
27,20.5411829764852,0.802637920150289,0.440101044197459,-3.10621627189687
27.02,20.5563986675789,0.848787715863125,0.452629519377876,-3.05765826070423
27.04,20.5716143586726,0.899318377059274,0.465960017961509,-3.0134125298862
27.06,20.5868300497663,0.953622423718173,0.479871819413413,-2.97330937670259
27.08,20.60204574086,1.01106703555132,0.494159202987587,-2.93712598423858
27.1,20.6172614319537,1.07099963358473,0.508632669347907,-2.90461046445896
27.12,20.6324771230474,1.13275371339074,0.523119147988277,-2.87549998051671
27.14,20.6476928141411,1.19565488177687,0.537461563173265,-2.849533611127
27.16,20.6629085052347,1.25902704086548,0.55151804002994,-2.82646092971043
27.18,20.6781241963284,1.32219865612302,0.565160947752917,-2.80604729975577
27.2,20.6933398874221,1.3845090383744,0.578275907912917,-2.78807677422149
27.22,20.7085555785158,1.44531456449505,0.590760844261853,-2.77235332098678
27.24,20.7237712696095,1.50399475760639,0.602525114227302,-2.7587009285539
27.26,20.7389869607032,1.55995814544917,0.61348873827296,-2.74696299957723
27.28,20.7542026517969,1.6126478153563,0.623581728259518,-2.73700132173885
27.3,20.7694183428906,1.66154658599652,0.632743507175551,-2.72869481534243
27.32,20.7846340339843,1.70618171985217,0.640922408052711,-2.72193819071303
27.34,20.799849725078,1.74612910617424,0.648075238039124,-2.7166406011633
27.36,20.8150654161717,1.78101685182253,0.654166893442876,-2.71272434432527
27.38,20.8302811072654,1.8105282267523,0.659170012377847,-2.71012364222457
27.4,20.8454967983591,1.83440392171372,0.663064652993033,-2.70878351559705
27.42,20.8607124894528,1.8524435877012,0.665837986856135,-2.7086587583728
27.44,20.8759281805465,1.86450663949444,0.667483998717059,-2.70971301234661
27.46,20.8911438716401,1.87051231893349,0.668003185494935,-2.71191793865243
27.48,20.9063595627338,1.87043902700481,0.667402248859567,-2.71525248094849
27.5,20.9215752538275,1.86432294703866,0.665693777191699,-2.71970221464008
27.52,20.9367909449212,1.85225599398359,0.662895914002712,-2.72525877663861
27.54,20.9520066360149,1.83438313652067,0.659032011080796,-2.73191937082705
27.56,20.9672223271086,1.81089914942049,0.654130265722514,-2.73968634541032
27.58,20.9824380182023,1.78204486277951,0.648223342423041,-2.74856683957091
27.6,20.997653709296,1.74810298239163,0.641347980353816,-2.75857249826491
27.62,21.0128694003897,1.70939356135125,0.633544588869175,-2.76971925554623
27.64,21.0280850914834,1.66626920693358,0.624856834168524,-2.78202718847944
27.66,21.0433007825771,1.61911010878015,0.615331221107767,-2.79552044548794
27.68,21.0585164736708,1.56831897442737,0.605016675009985,-2.81022725487766
27.7,21.0737321647645,1.51431595627332,0.593964129172343,-2.82618002127369
27.72,21.0889478558581,1.45753365027713,0.58222612460235,-2.843415519794
27.74,21.1041635469518,1.39841224114519,0.569856429335334,-2.86197519993741
27.76,21.1193792380455,1.33739486166684,0.556909685478074,-2.88190561333572
27.78,21.1345949291392,1.27492322542639,0.543441092879729,-2.90325898163522
27.8,21.1498106202329,1.2114335826044,0.529506139039639,-2.92609392270509
27.82,21.1650263113266,1.14735303826478,0.515160385510852,-2.95047635491614
27.84,21.1802420024203,1.08309626172513,0.500459321638879,-2.97648060007855
27.86,21.195457693514,1.01906260464204,0.485458296977447,-3.00419070527678
27.88,21.2106733846077,0.955633634635774,0.470212544135255,-3.0337020015341
27.9,21.2258890757014,0.893171080958211,0.454777304108706,-3.06512291180988
27.92,21.2411047667951,0.832015179160919,0.439208066302654,-3.09857701050629
27.94,21.2563204578888,0.772483393229322,0.423560935345778,-3.13420531876994
27.96,21.2715361489825,0.714869486436385,0.407893136298337,3.11101651670822
27.98,21.2867518400762,0.659442906423749,0.392263668612218,3.07053441007416
28,21.3019675311698,0.606448445862043,0.376734116683723,3.02732515926534
28.02,21.3171832222635,0.556106137548284,0.361369620115097,2.98115303376888
28.04,21.3323989133572,0.508611341969583,0.346239998392012,2.93175366471059
28.06,21.3476146044509,0.46413498614578,0.33142101033701,2.87883404717799
28.08,21.3628302955446,0.422823914846731,0.316995705173705,2.82207491582277
28.1,21.3780459866383,0.384801318897985,0.303055785058672,2.76113682637428
28.12,21.393261677732,0.350167210031202,0.289702843621714,2.6956717005456
28.14,21.4084773688257,0.318998917357419,0.277049267405433,2.62534196578368
28.16,21.4236930599194,0.291351586772919,0.265218487505685,2.54984953540494
28.18,21.4389087510131,0.267258671163461,0.254344158448917,2.46897636261606
28.2,21.4541244421068,0.246732405862815,0.244567751979419,2.38263664544816
28.22,21.4693401332005,0.229764270172495,0.236034045850292,2.29093744172549
28.24,21.4845558242942,0.216325441595302,0.228884150472783,2.19423937838457
28.26,21.4997715153879,0.206367254546365,0.223246136141461,2.09320331880138
28.28,21.5149872064815,0.199821679486035,0.219224015186473,1.98880495950369
28.3,21.5302028975752,0.196601841513882,0.21688664847848,1.88230121454977
28.32,21.5454185886689,0.19660259937217,0.216258740819557,1.77514260011445
28.34,21.5606342797626,0.199701206465761,0.217316055317824,1.66884283523162
28.36,21.5758499708563,0.20575807492088,0.219986121953812,1.56483308446959
28.38,21.59106566195,0.214617661912996,0.224154298999153,1.46433457381293
28.4,21.6062813530437,0.22610949459272,0.229673688790855,1.36827582293087
28.42,21.6214970441374,0.240049346062619,0.236376695921801,1.27726405448421
28.44,21.6367127352311,0.256240570172736,0.244086125714975,1.19160370577419
28.46,21.6519284263248,0.274475597614071,0.252624400745646,1.11134539471582
28.48,21.6671441174185,0.294537590110167,0.261820300219455,1.03634748157747
28.5,21.6823598085122,0.316202243667192,0.27151328186214,0.9663365863514
28.52,21.6975754996059,0.339239726073288,0.281555813075486,0.900959257742524
28.54,21.7127911906996,0.363416728360164,0.291814254535029,0.839821923911071
28.56,21.7280068817932,0.388498604955771,0.302168800434781,0.782519406822803
28.58,21.7432225728869,0.414251572952253,0.312512873222799,0.728653810638234
28.6,21.7584382639806,0.440444937435529,0.322752253750048,0.677846029855315
28.62,21.7736539550743,0.466853307289568,0.332804127685156,0.629741972663329
28.64,21.788869646168,0.493258764376264,0.342596154045086,0.584015210096869
28.66,21.8040853372617,0.519452948541868,0.352065610300711,0.540367338826772
28.68,21.8193010283554,0.545239021512259,0.361158635765817,0.498526974059751
28.7,21.8345167194491,0.570433474376784,0.36982957553356,0.458247996750397
28.72,21.8497324105428,0.594867745955298,0.37804041663923,0.419307464201879
28.74,21.8649481016365,0.618389622797167,0.385760303115249,0.381503441922222
28.76,21.8801637927302,0.64086439575874,0.392965114909288,0.344652912000247
28.78,21.8953794838239,0.662175752901135,0.399637095790729,0.308589845690788
28.8,21.9105951749176,0.682226393706912,0.405764516460925,0.273163484639453
