region,k,n_eff,delta_chi2,amp,phase
B_high_sideband_Kst_signal,17.78,13.526749382292854,21.607036959179823,2.236040732797318,-0.7067901811961956
B_high_sideband_Kst_signal,17.8,13.541965073386548,24.01467286308616,2.356760785512331,-0.6954631807692407
B_high_sideband_Kst_signal,17.82,13.557180764480238,26.425168360405223,2.4717573767007828,-0.6864880612044881
B_high_sideband_Kst_signal,17.84,13.572396455573932,28.81483213307729,2.5808440145248612,-0.6794443934051742
B_high_sideband_Kst_signal,17.86,13.587612146667622,31.160783644587355,2.6838701478289426,-0.6739940739101918
B_high_sideband_Kst_signal,17.880000000000003,13.602827837761318,33.44106557298073,2.7807095522358103,-0.6698600822233798
B_high_sideband_Kst_signal,17.9,13.61804352885501,35.634743151465955,2.8712513956381907,-0.6668115378383628
B_high_sideband_Kst_signal,17.92,13.633259219948702,37.721993560251576,2.9553933334057034,-0.6646530551562215
B_high_sideband_Kst_signal,17.939999999999998,13.648474911042394,39.684188424278545,3.033036234944635,-0.663217075818012
B_high_sideband_Kst_signal,17.96,13.66369060213609,41.503972208622145,3.10408029012461,-0.6623582907923162
B_high_sideband_Kst_signal,17.98,13.67890629322978,43.16533888554841,3.1684223279414754,-0.6619495445654305
B_high_sideband_Kst_signal,18.0,13.694121984323473,44.65370869999242,3.2259542250710265,-0.6618787983074921
B_high_sideband_Kst_signal,18.02,13.709337675417164,45.95600621329868,3.276562303596505,-0.662046852779717
B_high_sideband_Kst_signal,18.04,13.724553366510857,47.06074009307122,3.3201276245857243,-0.662365616499418
B_high_sideband_Kst_signal,18.060000000000002,13.739769057604553,47.95808437521191,3.356527083476975,-0.6627567637333893
B_high_sideband_Kst_signal,18.08,13.754984748698242,48.63996018970283,3.385635208485772,-0.6631506687663252
B_high_sideband_Kst_signal,18.1,13.770200439791937,49.10011625037805,3.407326557206903,-0.663485533051821
B_high_sideband_Kst_signal,18.12,13.785416130885631,49.33420579370795,3.4214786010733897,-0.6637066438449996
B_high_sideband_Kst_signal,18.14,13.800631821979321,49.339857142938854,3.42797498350743,-0.6637657190644118
B_high_sideband_Kst_signal,18.16,13.815847513073015,49.11673469596644,3.4267090361224364,-0.6636203049824398
B_high_sideband_Kst_signal,18.18,13.831063204166709,48.66658690757322,3.417587438514455,-0.6632332019368912
B_high_sideband_Kst_signal,18.200000000000003,13.846278895260403,47.99327777114013,3.400533911044011,-0.6625718992967833
B_high_sideband_Kst_signal,18.22,13.861494586354093,47.102798406780494,3.3754928363878602,-0.6616080048793154
B_high_sideband_Kst_signal,18.240000000000002,13.876710277447788,46.003255630348576,3.342432714232277,-0.6603166562142649
B_high_sideband_Kst_signal,18.259999999999998,13.891925968541477,44.70483480137773,3.3013493639024025,-0.6586759016675048
B_high_sideband_Kst_signal,18.28,13.907141659635172,43.21973481176974,3.25226880155087,-0.6566660385250823
B_high_sideband_Kst_signal,18.3,13.922357350728864,41.56207376006205,3.1952497313394708,-0.6542688926329865
B_high_sideband_Kst_signal,18.32,13.937573041822557,39.747764630399615,3.130385603436704,-0.6514670198548701
B_high_sideband_Kst_signal,18.34,13.95278873291625,37.79436113230258,3.0578062052741783,-0.6482428030064938
B_high_sideband_Kst_signal,18.36,13.96800442400994,35.72087472332714,2.977678766078527,-0.6445774082998006
B_high_sideband_Kst_signal,18.380000000000003,13.983220115103636,33.54756469941276,2.8902085680451406,-0.6404495514685391
B_high_sideband_Kst_signal,18.4,13.998435806197328,31.29570406426501,2.7956390705997616,-0.6358340037223104
B_high_sideband_Kst_signal,18.42,14.013651497291022,28.987324649326183,2.6942515671288785,-0.6306997384158998
B_high_sideband_Kst_signal,18.439999999999998,14.028867188384712,26.644945622578234,2.5863644067299028,-0.625007575883224
B_high_sideband_Kst_signal,18.46,14.044082879478408,24.29129007447773,2.4723318276864426,-0.6187071181867589
B_high_sideband_Kst_signal,18.48,14.059298570572098,21.948994785187097,2.3525424658721903,-0.6117326640781569
B_high_sideband_Kst_signal,18.5,14.074514261665792,19.640318546120398,2.227417622501055,-0.6039976341798903
B_high_sideband_Kst_signal,18.52,14.089729952759484,17.386854523720103,2.0974094057752373,-0.595386776750711
B_high_sideband_Kst_signal,18.54,14.104945643853176,15.209252113352704,1.9629989076284882,-0.585744992012961
B_high_sideband_Kst_signal,18.560000000000002,14.120161334946872,13.126953539976967,1.8246946541346367,-0.5748608704859935
B_high_sideband_Kst_signal,18.58,14.13537702604056,11.157950128537777,1.6830317039329419,-0.5624417208199745
B_high_sideband_Kst_signal,18.6,14.150592717134256,9.318562704305805,1.5385720196441495,-0.5480744227168389
B_high_sideband_Kst_signal,18.62,14.16580840822795,7.623250007924071,1.3919072238402495,-0.5311617246523769
B_high_sideband_Kst_signal,18.64,14.181024099321641,6.084448341516691,1.2436658493669845,-0.5108140111368851
B_high_sideband_Kst_signal,18.66,14.196239790415333,4.712444922333816,1.0945293751953036,-0.4856558446301966
