region,k1,k2,k3,n1,n2,n3,deltaD1,deltaD2,deltaD3,Q_low,Q_high,Q_mean,koide_error,target_label_best,target_Q_best,target_error_best,integer_error_10_15_20,score
signal_B_signal_Kst,9.14,14.68,17.200000000000003,6.953570829817586,11.168317262770477,13.085494340575764,125.08764974392989,223.02182368357535,250.57540655195749,0.6226158038147139,0.5858310626702997,0.6042234332425068,0.09205907555183789,quark_like_0p63026,0.63026,0.04508175027176276,8.471889506003418,36.82322997978868
signal_B_signal_Kst,14.68,19.6,24.32,11.168317262770477,14.911377271818894,18.502280369930382,223.02182368357535,154.25628385232108,115.67273855665144,0.7489795918367347,0.6204081632653061,0.6846938775510204,0.09442069046023178,koide_2over3,0.6666666666666666,0.09442069046023178,1.9015739019910942,42.836489158210334
signal_B_signal_Kst,9.14,15.96,20.8,6.953570829817586,12.142121492766814,15.824318737440457,125.08764974392989,256.3461134299205,147.90161281855285,0.5726817042606517,0.6516290726817042,0.6121553884711779,0.0951803676779861,quark_like_0p63026,0.63026,0.061415774907785846,5.906311391853173,36.33483582163391
signal_B_signal_Kst,14.68,25.080000000000002,30.900000000000002,11.168317262770477,19.080476631490708,23.508242739755296,223.02182368357535,124.68887151400531,52.15752713982101,0.5853269537480064,0.6160287081339713,0.6006778309409888,0.09581415209690604,quark_like_0p63026,0.63026,0.04713287932706743,5.506634352095207,27.931488131222235
signal_B_signal_Kst,18.42,24.32,30.900000000000002,14.013651497291022,18.502280369930382,23.508242739755296,200.4844357457696,115.67273855665144,52.15752713982101,0.7574013157894737,0.6352796052631579,0.6963404605263157,0.09601002122167529,koide_2over3,0.6666666666666666,0.09601002122167529,6.378333109234098,24.579710130585987
signal_B_signal_Kst,9.14,15.96,19.6,6.953570829817586,12.142121492766814,14.911377271818894,125.08764974392989,256.3461134299205,154.25628385232108,0.5726817042606517,0.6140350877192983,0.593358395989975,0.10771841189394278,quark_like_0p63026,0.63026,0.059820631213355895,6.583485514589139,33.44614699346488
signal_B_signal_Kst,9.14,15.96,23.18,6.953570829817586,12.142121492766814,17.634985977589896,125.08764974392989,256.3461134299205,132.57647192975423,0.5726817042606517,0.7261904761904762,0.6494360902255639,0.11124862722158328,empirical_0p65,0.65,0.10855002311454771,4.800155370114609,34.39630403165967
signal_B_signal_Kst,14.68,19.6,23.18,11.168317262770477,14.911377271818894,17.634985977589896,223.02182368357535,154.25628385232108,132.57647192975423,0.7489795918367347,0.5913265306122448,0.6701530612244897,0.11158653032849444,koide_2over3,0.6666666666666666,0.11158653032849444,2.6393390348028776,38.19566293603096
signal_B_signal_Kst,14.68,20.8,23.18,11.168317262770477,15.824318737440457,17.634985977589896,223.02182368357535,147.90161281855285,132.57647192975423,0.7057692307692308,0.5572115384615385,0.6314903846153846,0.11623009769330911,quark_like_0p63026,0.63026,0.10506056188930767,2.763649386875866,36.51197346614696
signal_B_signal_Kst,15.96,20.8,25.080000000000002,12.142121492766814,15.824318737440457,19.080476631490708,256.3461134299205,147.90161281855285,124.68887151400531,0.7673076923076924,0.6028846153846155,0.685096153846154,0.11915018299534333,koide_2over3,0.6666666666666666,0.11915018299534333,2.472591574826628,38.35456602763866
signal_B_signal_Kst,19.6,25.080000000000002,30.900000000000002,14.911377271818894,19.080476631490708,23.508242739755296,154.25628385232108,124.68887151400531,52.15752713982101,0.7814992025518341,0.6160287081339713,0.6987639553429027,0.1255018491583979,koide_2over3,0.6666666666666666,0.1255018491583979,7.28558050997494,18.52133696799208
signal_B_signal_Kst,15.96,20.8,30.900000000000002,12.142121492766814,15.824318737440457,23.508242739755296,256.3461134299205,147.90161281855285,52.15752713982101,0.7673076923076924,0.7427884615384616,0.755048076923077,0.12618693948496107,koide_2over3,0.6666666666666666,0.12618693948496107,4.192368422707467,29.241195235333155
signal_B_signal_Kst,15.96,23.18,25.080000000000002,12.142121492766814,17.634985977589896,19.080476631490708,256.3461134299205,132.57647192975423,124.68887151400531,0.6885245901639344,0.5409836065573771,0.6147540983606558,0.12756959049102454,quark_like_0p63026,0.63026,0.10660692704085062,3.518147071556784,33.77616234194619
signal_B_signal_Kst,18.42,23.18,30.900000000000002,14.013651497291022,17.634985977589896,23.508242739755296,200.4844357457696,132.57647192975423,52.15752713982101,0.7946505608283003,0.6665228645383952,0.7305867126833477,0.1279839749493207,koide_2over3,0.6666666666666666,0.1279839749493207,5.946454116937891,22.58201497721557
signal_B_signal_Kst,15.96,20.8,24.32,12.142121492766814,15.824318737440457,18.502280369930382,256.3461134299205,147.90161281855285,115.67273855665144,0.7673076923076924,0.5846153846153846,0.6759615384615385,0.12985002475293037,koide_2over3,0.6666666666666666,0.12985002475293037,2.7406842140175187,35.14337915457697
signal_B_signal_Kst,9.14,15.96,18.42,6.953570829817586,12.142121492766814,14.013651497291022,125.08764974392989,256.3461134299205,200.4844357457696,0.5726817042606517,0.5770676691729324,0.574874686716792,0.12985050446703023,quark_like_0p63026,0.63026,0.07838803607097242,7.299627980036361,31.949812892663562
signal_B_signal_Kst,14.68,23.18,25.080000000000002,11.168317262770477,17.634985977589896,19.080476631490708,223.02182368357535,132.57647192975423,124.68887151400531,0.633304572907679,0.5409836065573771,0.5871440897325281,0.13003561396178648,quark_like_0p63026,0.63026,0.08932829255231617,3.02549823232762,31.97268875228127
signal_B_signal_Kst,14.68,18.42,24.32,11.168317262770477,14.013651497291022,18.502280369930382,223.02182368357535,200.4844357457696,115.67273855665144,0.7969598262757872,0.6601520086862106,0.7285559174809989,0.13045592439414197,koide_2over3,0.6666666666666666,0.13045592439414197,2.140330041273919,37.47045946691488
